ApplicationType,LoanGoal,RequestedAmount,CreditScore,timesincefirstcase,duration,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferedAmount,open_cases,month,weekday,hour,treatment
New credit,Not speficied,28000.0,935,54.415182,28.507123,1394.65,217.04,180,28000.0,1661,3,3,7,1
New credit,Existing loan takeover,50000.0,922,54.415642,12.532372,8304.0,500.0,126,50000.0,1644,3,4,13,1
New credit,Car,7500.0,615,54.430833,26.463257,7500.0,177.22,48,7500.0,1632,3,4,15,1
New credit,Car,5000.0,1061,54.433883,6.776466,5000.0,222.31,24,5000.0,1699,3,2,14,1
New credit,Home improvement,20000.0,899,54.443993,31.437503,20000.0,251.23,96,20000.0,1651,2,0,11,0
New credit,Car,17000.0,774,54.445758,11.663273,9500.0,200.47,100,16500.0,1651,3,4,8,1
New credit,Existing loan takeover,19250.0,899,54.481922,19.540091,19000.0,249.44,91,19000.0,1701,3,2,15,1
New credit,Existing loan takeover,15000.0,938,54.513239,11.515962,8304.0,150.0,127,15000.0,1680,3,0,9,0
New credit,Car,5750.0,899,54.757133,7.257351,6000.0,159.6,42,6000.0,1733,2,3,10,0
New credit,Home improvement,10000.0,899,54.86236,31.019212,10000.0,302.21,36,10000.0,1650,2,0,11,0
New credit,Existing loan takeover,5000.0,711,54.908866,57.05745,1527.0,398.65,69,24000.0,1559,4,4,14,1
New credit,Home improvement,6750.0,943,54.938616,12.094414,6750.0,223.35,33,6750.0,1678,3,0,10,1
New credit,Home improvement,18000.0,890,54.977724,11.261053,13284.0,350.0,58,18000.0,1650,2,0,11,0
New credit,Home improvement,15000.0,899,54.989508,30.891778,10000.0,302.21,36,10000.0,1727,2,3,11,0
New credit,Existing loan takeover,20000.0,908,55.001732,13.171593,6831.0,375.53,60,20000.0,1673,3,1,10,1
New credit,Home improvement,5000.0,895,55.011453,25.840726,5000.0,97.4,60,5000.0,1700,3,2,13,1
New credit,Car,5000.0,899,55.015681,30.865652,5000.0,241.28,22,5000.0,1730,2,3,11,0
New credit,Existing loan takeover,22000.0,899,55.022019,14.212037,8304.0,400.0,61,21700.0,1657,3,3,8,1
New credit,Existing loan takeover,30000.0,763,55.022079,11.15328,6611.76,300.0,111,27000.0,1652,3,4,11,1
New credit,"Other, see explanation",5000.0,899,55.027474,13.06659,4231.0,149.07,37,5000.0,1728,2,3,12,0
New credit,Unknown,0.0,996,55.02924,18.24833,2500.0,50.0,138,5000.0,1709,3,0,12,1
New credit,Home improvement,75000.0,899,55.045985,30.835399,75000.0,784.45,120,75000.0,1721,2,3,14,0
Limit raise,Existing loan takeover,25000.0,899,55.046769,7.060188,8304.0,250.0,126,25000.0,1719,3,2,8,1
New credit,Home improvement,15000.0,899,55.055089,30.826395,12000.0,281.65,60,15000.0,1721,2,3,13,0
New credit,Home improvement,5000.0,899,55.067504,13.036267,5000.0,98.8,59,5000.0,1723,2,3,13,0
New credit,Car,15000.0,897,55.072849,25.861813,2799.0,281.65,60,15000.0,1641,3,4,9,1
New credit,Unknown,0.0,959,55.078094,8.11845,8304.0,108.81,120,10000.0,1648,3,4,12,1
New credit,Car,5000.0,779,55.082774,25.778519,5000.0,113.99,50,5000.0,1715,3,2,9,1
Limit raise,Home improvement,17500.0,899,55.085324,3.888389,8304.0,200.0,107,17500.0,1653,2,0,9,0
New credit,Existing loan takeover,13500.0,899,55.096327,13.900551,8304.0,150.0,127,15000.0,1664,3,2,14,1
New credit,"Other, see explanation",5000.0,872,55.111156,27.896798,5000.0,252.12,21,5000.0,1682,3,1,9,1
New credit,Home improvement,30000.0,899,55.117768,30.763814,30000.0,313.78,120,30000.0,1721,2,3,14,0
New credit,Home improvement,15000.0,1030,55.136518,19.789733,8000.0,155.83,60,8000.0,1698,3,1,8,1
New credit,Car,15000.0,899,55.144244,6.019717,8304.0,300.0,56,15000.0,1720,2,3,14,0
New credit,Home improvement,10000.0,899,55.150978,30.730648,10000.0,108.81,120,10000.0,1656,2,0,13,0
New credit,Unknown,0.0,899,55.154501,12.019469,16000.0,200.99,96,16000.0,1653,2,0,11,0
New credit,Home improvement,15000.0,899,55.161273,11.921115,8304.0,250.0,69,15000.0,1749,2,4,18,0
Limit raise,Home improvement,10000.0,905,55.165642,17.736131,5000.0,150.0,80,10000.0,1645,3,3,11,1
New credit,Existing loan takeover,0.0,907,55.168983,6.938899,10057.0,450.22,49,20000.0,1702,3,1,13,1
New credit,Remaining debt home,22000.0,899,55.179441,11.731285,8304.0,247.52,80,0.0,1728,2,3,16,0
New credit,Home improvement,5000.0,899,55.187848,30.693562,8304.0,120.0,58,6000.0,1656,2,0,13,0
New credit,Home improvement,20000.0,899,55.193606,4.855607,8304.0,250.0,96,20000.0,1656,2,0,13,0
New credit,Existing loan takeover,8000.0,899,55.199144,30.682166,8304.0,400.0,22,8000.0,1722,2,3,15,0
New credit,Home improvement,5000.0,899,55.20911,10.799109,8304.0,100.0,58,5000.0,1653,3,4,9,0
New credit,Home improvement,12750.0,914,55.221785,13.042975,10531.0,298.01,48,12800.0,1647,3,4,10,1
Limit raise,Home improvement,25000.0,899,55.229193,6.787939,6000.0,290.0,105,25000.0,1695,3,1,8,0
New credit,"Other, see explanation",10000.0,891,55.23501,21.9811,10000.0,350.0,31,10000.0,1712,3,4,8,1
New credit,Existing loan takeover,23500.0,899,55.238851,0.059422,8304.0,203.2,127,20320.0,1729,2,3,17,0
New credit,Car,6000.0,733,55.246492,11.001233,6000.0,67.56,120,6000.0,1677,3,0,12,1
New credit,Unknown,0.0,928,55.253248,18.766469,5000.0,75.0,81,5000.0,1656,3,1,14,1
New credit,Car,5000.0,899,55.260421,13.840936,8304.0,60.0,108,5000.0,1666,3,1,11,1
New credit,Remaining debt home,5000.0,899,55.261047,7.988835,5000.0,43.05,180,5000.0,1652,2,0,13,0
New credit,Car,6000.0,1020,55.261079,25.669125,6000.0,141.78,48,6000.0,1700,3,2,13,1
New credit,Existing loan takeover,5000.0,870,55.261841,13.674168,8304.0,100.0,58,5000.0,1650,3,4,10,1
New credit,Existing loan takeover,26000.0,899,55.262051,7.697917,32.0,349.83,88,26000.0,1714,3,2,9,0
New credit,"Other, see explanation",8000.0,899,55.267996,35.573874,8000.0,200.12,45,8000.0,1640,3,5,11,0
New credit,Car,5000.0,899,55.27877,12.887711,5000.0,50.0,138,5000.0,1750,2,4,18,0
New credit,Car,15000.0,899,55.279142,27.658457,5000.0,56.3,120,5000.0,1716,3,3,10,1
New credit,Car,10000.0,1039,55.281727,25.672851,7700.16,191.27,60,10000.0,1698,3,1,8,1
New credit,Car,15000.0,1030,55.302545,7.878597,15000.0,299.46,56,15000.0,1708,3,2,11,1
New credit,Existing loan takeover,42000.0,858,55.306877,18.067072,9500.0,400.0,126,40000.0,1635,3,3,16,1
New credit,Home improvement,17000.0,899,55.31935,30.562101,17000.0,293.53,66,17000.0,1574,3,6,7,0
New credit,Car,12000.0,926,55.328959,6.879661,12000.0,130.57,120,12000.0,1652,3,3,11,1
New credit,Car,10000.0,854,55.337066,8.665501,10000.0,191.27,60,10000.0,1649,3,4,11,1
New credit,Existing loan takeover,20000.0,899,55.338251,1.872853,8304.0,400.0,56,20000.0,1747,2,4,8,0
New credit,Car,5000.0,899,55.339439,31.500412,8304.0,150.0,37,5000.0,1748,2,4,17,0
New credit,Existing loan takeover,17000.0,931,55.355645,17.572999,8304.0,255.0,78,17000.0,1694,2,0,23,0
New credit,Car,13500.0,899,55.372631,30.508667,5034.25,174.51,96,13500.0,1652,2,0,13,0
New credit,Existing loan takeover,10000.0,919,55.376276,28.772348,8304.0,100.0,134,10000.0,1679,3,0,9,1
Limit raise,Car,20000.0,899,55.377088,14.799342,5500.0,200.0,127,20000.0,1650,3,3,10,1
New credit,Car,15000.0,1008,55.379836,10.660785,15000.0,300.0,56,15000.0,1749,2,4,17,0
New credit,Car,15000.0,919,55.381736,5.851823,12274.0,249.15,69,15000.0,1701,3,2,13,1
Limit raise,Not speficied,17000.0,652,55.392117,20.680819,8304.0,247.52,80,0.0,1643,3,4,18,0
New credit,Home improvement,14000.0,1040,55.402287,26.451026,15000.0,157.59,120,15000.0,1714,3,4,8,1
New credit,"Other, see explanation",5000.0,932,55.405873,6.87084,1500.0,97.4,60,5000.0,1700,3,2,14,1
New credit,Home improvement,6000.0,1001,55.408206,7.800417,4569.0,100.0,72,6000.0,1652,3,4,9,1
New credit,Existing loan takeover,25000.0,998,55.408595,12.620324,3504.0,261.48,120,25000.0,1680,3,0,14,1
New credit,Car,9000.0,986,55.441883,7.602369,8950.0,304.74,90,23000.0,1652,3,4,9,1
New credit,Car,15000.0,899,55.443992,7.725727,15000.0,344.04,48,15000.0,1745,2,4,11,0
New credit,Car,13000.0,987,55.465397,13.648216,15000.0,344.04,48,15000.0,1667,3,1,11,1
New credit,"Other, see explanation",7500.0,899,55.4671,31.372964,7500.0,150.38,58,7500.0,1747,2,4,15,0
New credit,Existing loan takeover,15000.0,892,55.468504,14.748061,8304.0,247.52,80,0.0,1744,2,4,16,0
New credit,Existing loan takeover,27250.0,799,55.47441,25.424396,215.0,285.54,120,27300.0,1639,3,4,17,1
New credit,Car,6000.0,899,55.475132,31.36492,8304.0,125.0,55,6000.0,1746,2,4,15,0
New credit,Home improvement,22000.0,866,55.486001,19.725566,22000.0,231.13,120,22000.0,1686,3,1,8,1
New credit,Car,5000.0,899,55.493844,7.604749,3000.0,50.0,138,5000.0,1746,2,4,13,0
New credit,Home improvement,7000.0,899,55.509171,31.330825,8304.0,140.0,58,7000.0,1697,3,1,8,0
New credit,Home improvement,5000.0,857,55.512932,10.476547,1000.0,100.0,58,5000.0,1708,3,2,11,1
New credit,Car,6500.0,899,55.534546,12.499744,3500.0,250.0,28,6500.0,1746,2,4,15,0
New credit,Home improvement,10000.0,1007,55.563126,10.678633,5000.0,100.0,134,10000.0,1648,3,4,11,1
New credit,Existing loan takeover,20000.0,899,55.590932,25.322195,8304.0,300.0,82,21000.0,1725,3,4,9,1
New credit,Car,17000.0,899,55.625317,31.214581,17000.0,238.63,84,17000.0,1742,2,4,14,0
New credit,Extra spending limit,5000.0,899,55.855757,30.984176,5000.0,97.4,60,5000.0,1748,2,4,13,0
New credit,Home improvement,25000.0,899,55.861271,10.533932,25000.0,261.48,120,25000.0,1743,2,4,14,0
New credit,Car,5000.0,793,55.877364,11.272492,5533.56,250.0,85,18000.0,1674,3,0,13,1
New credit,Car,12750.0,899,55.928108,4.119305,11000.0,332.43,36,11000.0,1696,3,1,8,0
New credit,Home improvement,50000.0,899,55.930812,30.908994,8304.0,800.0,72,50000.0,1747,2,4,13,0
New credit,Existing loan takeover,5000.0,824,55.934646,11.137504,577.0,56.3,120,5000.0,1676,3,0,12,1
New credit,Home improvement,15000.0,899,55.938564,10.422566,2400.0,175.0,105,15000.0,1696,3,1,8,0
New credit,Remaining debt home,15000.0,1029,55.942303,25.020965,15000.0,117.01,180,15000.0,1676,3,0,12,1
New credit,Remaining debt home,20000.0,801,55.94597,34.298372,8304.0,292.56,80,20000.0,1665,3,1,11,1
New credit,Car,5000.0,899,55.975116,17.29549,5000.0,98.8,59,5000.0,1649,3,3,9,0
New credit,Car,19000.0,899,55.977746,30.862345,19000.0,199.61,120,19000.0,1577,3,0,6,0
Limit raise,Home improvement,0.0,961,55.981336,5.031605,5000.0,300.0,56,15000.0,1721,3,2,8,0
New credit,Home improvement,10000.0,1030,55.981663,11.225284,10000.0,149.86,80,10000.0,1677,3,0,14,1
New credit,Home improvement,5000.0,899,55.987016,11.253759,5000.0,97.4,60,5000.0,1658,3,1,14,1
New credit,Car,15000.0,899,55.988639,10.983987,15000.0,252.34,68,15000.0,1696,3,1,8,0
New credit,Car,15000.0,899,56.005742,4.063237,8304.0,500.0,32,15000.0,1703,3,1,11,0
New credit,Car,0.0,1004,56.007528,12.039021,10000.0,150.0,80,10000.0,1681,3,1,9,0
New credit,Car,15000.0,938,56.027691,24.888504,16000.0,433.6,40,16000.0,1695,3,0,8,1
New credit,Remaining debt home,40500.0,953,56.032111,52.171264,8304.0,352.68,180,45500.0,1630,3,4,14,1
New credit,Car,10300.0,899,56.041355,5.929752,8017.0,311.28,36,10300.0,1655,2,0,12,1
New credit,Home improvement,0.0,1030,56.042409,24.925359,6131.0,301.55,64,17000.0,1677,3,1,10,1
New credit,Remaining debt home,24000.0,899,56.053106,59.84145,8304.0,252.14,120,24000.0,1586,4,1,8,1
New credit,Home improvement,5000.0,899,56.058085,30.781791,8304.0,247.52,80,0.0,1752,2,4,19,0
New credit,"Other, see explanation",8500.0,899,56.063794,30.776093,8500.0,350.65,26,8500.0,1694,3,1,8,0
New credit,Existing loan takeover,15000.0,646,56.067097,19.852547,8304.0,300.0,56,15000.0,1724,3,2,14,1
New credit,Home improvement,15000.0,770,56.067104,24.869528,15000.0,157.59,120,15000.0,1650,3,1,16,1
New credit,Home improvement,15000.0,899,56.070641,10.07529,5629.63,157.59,120,15000.0,1641,3,4,13,1
New credit,Unknown,0.0,899,56.081037,1.131497,8304.0,50.0,138,5000.0,1785,2,5,14,0
New credit,Existing loan takeover,15000.0,994,56.082239,11.804184,3000.0,225.0,78,15000.0,1673,3,1,11,1
New credit,Car,5000.0,899,56.082663,30.757283,5000.0,118.15,48,5000.0,1750,2,4,19,0
Limit raise,Unknown,7000.0,899,56.085264,4.973055,2000.0,200.0,39,7000.0,1692,3,1,9,1
New credit,Car,20000.0,899,56.087176,38.137993,20000.0,302.24,77,20000.0,1750,2,4,19,0
New credit,Home improvement,5000.0,899,56.099394,43.740294,8304.0,247.52,80,0.0,1702,3,1,11,0
New credit,Existing loan takeover,33200.0,899,56.106155,30.733572,80.0,348.3,120,33300.0,1593,3,0,6,0
New credit,"Other, see explanation",10000.0,715,56.106753,11.008558,68.0,302.21,36,10000.0,1682,3,1,9,1
New credit,Existing loan takeover,23000.0,850,56.122084,11.856952,3194.56,274.98,102,23000.0,1686,3,1,8,1
New credit,Car,28000.0,899,56.122451,11.045765,28000.0,292.86,120,28000.0,1712,3,1,6,1
New credit,Unknown,0.0,899,56.129795,21.120857,7000.0,200.0,96,16000.0,1664,3,2,14,1
New credit,Home improvement,15000.0,1050,56.135773,11.00486,8000.0,150.0,127,15000.0,1750,2,4,19,0
New credit,Car,5000.0,986,56.140161,16.992676,4000.0,100.0,58,5000.0,1681,2,0,19,0
New credit,Unknown,0.0,1054,56.158411,5.868619,6000.0,67.56,120,6000.0,1700,3,2,14,1
New credit,"Other, see explanation",5000.0,899,56.161535,30.678582,5000.0,56.3,120,5000.0,1699,3,1,9,0
New credit,Not speficied,7000.0,899,56.173125,31.666732,4400.0,347.37,60,18500.0,1774,2,5,13,0
New credit,Car,5000.0,974,56.174892,12.690675,5000.0,80.86,75,5000.0,1663,3,1,12,1
New credit,Remaining debt home,35000.0,920,56.190394,24.764548,35000.0,271.29,180,35000.0,1651,3,3,9,1
New credit,Car,7500.0,899,56.192126,30.647858,7500.0,84.45,120,7500.0,1582,3,0,6,0
Limit raise,Car,10000.0,905,56.201879,13.118653,8304.0,100.0,134,10000.0,1634,3,3,17,0
New credit,Existing loan takeover,18000.0,754,56.20591,25.032769,312.0,537.81,36,18000.0,1725,3,1,8,0
Limit raise,Unknown,50000.0,959,56.211023,12.743313,8304.0,500.0,126,50000.0,1771,2,5,12,0
Limit raise,Home improvement,8000.0,899,56.212384,6.998883,8304.0,100.0,102,8000.0,1719,3,2,8,0
New credit,Car,15000.0,899,56.213091,34.629194,15000.0,344.04,48,15000.0,1701,3,1,11,0
New credit,Home improvement,30000.0,864,56.214856,55.803961,30000.0,313.78,120,30000.0,1648,3,3,10,1
New credit,Remaining debt home,20000.0,899,56.21827,33.621861,8304.0,300.0,78,20000.0,1648,2,0,8,0
Limit raise,Home improvement,46000.0,899,56.218506,31.62118,8304.0,460.0,126,46000.0,1716,3,2,7,0
New credit,Home improvement,25000.0,965,56.21861,10.779098,12000.0,400.0,72,25000.0,1654,3,4,8,0
New credit,Existing loan takeover,8000.0,899,56.224167,31.615544,8304.0,398.34,21,7900.0,1763,2,5,10,0
Limit raise,Unknown,0.0,899,56.225524,10.793695,15000.0,250.0,126,25000.0,1673,3,1,10,0
New credit,Car,5000.0,1133,56.260557,5.004802,5000.0,100.0,58,5000.0,1713,3,2,11,0
New credit,Home improvement,10000.0,726,56.26326,20.761089,2392.55,155.83,60,8000.0,1724,3,2,13,1
New credit,Home improvement,5000.0,1071,56.264637,9.855921,8304.0,200.0,27,5000.0,1769,2,5,11,0
New credit,Car,10000.0,899,56.267622,11.67267,10000.0,191.27,60,10000.0,1683,3,1,8,0
New credit,Car,18000.0,746,56.269973,24.63502,4195.43,302.81,68,18000.0,1676,3,0,10,1
New credit,Car,20000.0,899,56.284712,6.98257,1000.0,400.0,56,20000.0,1650,3,4,10,1
New credit,Existing loan takeover,22000.0,623,56.287958,12.7783,2800.0,220.0,127,22000.0,1675,3,2,8,1
New credit,Car,5000.0,899,56.309522,11.834805,5000.0,152.82,36,5000.0,1775,2,5,13,0
New credit,Home improvement,5000.0,899,56.362128,4.571191,8304.0,260.0,21,5000.0,1760,2,5,10,0
New credit,Existing loan takeover,45000.0,899,56.400528,10.836508,8304.0,450.0,126,45000.0,1691,3,0,19,1
New credit,Home improvement,24000.0,912,56.409097,38.576262,24000.0,252.14,120,24000.0,1653,3,2,10,1
New credit,Not speficied,30000.0,899,56.414723,5.503794,8304.0,300.0,126,30000.0,1760,2,5,10,0
New credit,Unknown,0.0,899,56.415824,30.42392,8304.0,200.0,127,20000.0,1592,3,0,6,0
New credit,Car,5000.0,1073,56.422161,11.615209,4000.0,200.0,27,5000.0,1700,3,2,13,1
New credit,Existing loan takeover,5000.0,899,56.439806,17.497806,2795.0,98.8,59,5000.0,1769,2,5,12,0
New credit,Home improvement,9000.0,705,56.44302,41.788233,9000.0,275.08,36,9000.0,1636,3,2,12,1
New credit,Car,5000.0,841,56.447593,9.575961,4500.0,100.0,58,5000.0,1716,3,2,7,0
New credit,Existing loan takeover,20000.0,899,56.471103,10.75551,6818.0,210.12,120,20000.0,1778,2,5,13,0
New credit,Car,6000.0,899,56.905626,30.934023,6000.0,198.54,33,6000.0,1769,2,5,11,0
New credit,Car,15000.0,971,56.91873,11.26375,17000.0,213.55,96,17000.0,1673,3,1,10,1
New credit,other,7000.0,944,56.939151,6.240874,15000.0,150.0,127,15000.0,1651,3,4,9,1
New credit,Car,12500.0,939,56.965812,11.960485,12200.0,425.0,89,32000.0,1676,3,2,7,1
Limit raise,Existing loan takeover,25000.0,899,56.967708,39.168761,8304.0,250.0,126,25000.0,1699,3,1,12,1
Limit raise,Home improvement,10000.0,899,56.98157,10.032408,1000.0,150.0,80,10000.0,1780,2,5,14,0
Limit raise,"Other, see explanation",30000.0,899,56.982425,13.169988,8304.0,300.0,126,30000.0,1786,2,5,14,0
New credit,Home improvement,10000.0,899,56.985268,13.055327,10000.0,302.21,36,10000.0,1719,3,2,8,0
Limit raise,Home improvement,50000.0,899,56.987508,10.160271,5000.0,600.0,101,50000.0,1719,3,2,8,0
New credit,Car,5000.0,899,56.990807,0.010308,5000.0,199.14,27,5000.0,1759,2,5,9,0
Limit raise,"Other, see explanation",15000.0,899,56.99095,30.848809,8304.0,200.0,85,14000.0,1720,3,2,8,0
New credit,Extra spending limit,0.0,968,56.993341,8.940436,3741.0,97.4,60,5000.0,1632,3,4,15,1
New credit,Existing loan takeover,5000.0,899,56.994874,16.099677,8304.0,247.52,80,0.0,1783,2,5,14,0
New credit,Car,5000.0,1061,57.002313,9.237708,5000.0,275.0,20,5000.0,1717,3,2,7,0
New credit,Unknown,18800.0,935,57.006639,10.226059,4959.47,218.52,120,20800.0,1665,3,1,12,1
New credit,Car,5000.0,952,57.012018,9.033549,5000.0,60.0,108,5000.0,1719,3,2,8,0
New credit,Home improvement,16000.0,777,57.031902,23.852034,16000.0,250.17,74,16000.0,1636,3,4,13,1
New credit,Home improvement,27500.0,991,57.036835,23.878224,27500.0,287.63,120,27500.0,1643,3,4,19,1
New credit,"Other, see explanation",14000.0,899,57.042579,33.799442,13000.0,447.02,72,28000.0,1706,3,1,14,0
New credit,Unknown,0.0,878,57.044616,23.836053,15000.0,246.06,70,15000.0,1692,3,1,16,1
New credit,Remaining debt home,23000.0,899,57.045661,30.793907,23000.0,179.42,180,23000.0,1778,2,5,13,0
New credit,Home improvement,27000.0,899,57.056511,10.902597,4500.0,500.0,61,27000.0,1677,3,2,8,0
New credit,Unknown,0.0,824,57.059013,11.19283,2860.0,333.47,24,7500.0,1677,3,0,11,1
Limit raise,Caravan / Camper,0.0,899,57.066738,16.96292,8304.0,700.0,56,35000.0,1651,3,4,11,1
New credit,Existing loan takeover,28000.0,911,57.069309,10.077349,8600.0,400.0,82,28000.0,1686,3,1,7,1
Limit raise,Car,25000.0,899,57.070054,1.863043,8304.0,550.0,50,25000.0,1649,2,0,8,0
New credit,"Other, see explanation",5000.0,868,57.102629,10.852598,8304.0,50.0,138,5000.0,1787,2,5,15,0
New credit,Existing loan takeover,7000.0,899,57.112118,25.900644,8304.0,70.0,138,7000.0,1794,3,0,12,1
New credit,Unknown,0.0,899,57.11658,12.978675,8304.0,100.0,58,5000.0,1719,3,2,8,0
New credit,Car,10000.0,900,57.120886,11.136635,10000.0,163.64,72,10000.0,1678,3,1,10,1
New credit,"Other, see explanation",50000.0,899,57.127825,11.960188,50000.0,1000.0,56,50000.0,1659,3,2,11,0
Limit raise,Car,24000.0,899,57.141307,18.88653,8304.0,240.0,127,24000.0,1724,3,2,7,1
New credit,Home improvement,5000.0,899,57.154354,32.68574,5000.0,222.31,24,5000.0,1655,2,0,11,0
Limit raise,Home improvement,20000.0,828,57.155316,5.889116,8304.0,200.0,127,20000.0,1647,3,3,11,0
New credit,Home improvement,10000.0,899,57.156133,39.882923,10000.0,150.0,80,10000.0,1719,3,2,8,0
New credit,Home improvement,5000.0,899,57.161093,32.679057,5000.0,56.3,120,5000.0,1657,3,4,8,0
New credit,Existing loan takeover,20000.0,838,57.17242,23.761476,613.54,210.12,120,20000.0,1668,3,2,9,1
New credit,Existing loan takeover,5000.0,899,57.175565,33.666352,8304.0,73.8,84,5000.0,1713,3,1,19,0
New credit,Existing loan takeover,10000.0,899,57.187954,34.652037,100.0,224.5,50,10000.0,1708,3,2,18,0
New credit,Car,5000.0,899,57.189077,30.650679,5000.0,100.46,69,5800.0,1720,3,2,8,0
New credit,Car,9000.0,899,57.19227,32.647915,9000.0,212.66,48,9000.0,1652,3,4,9,0
New credit,Car,6500.0,899,57.1956,30.644234,6500.0,518.61,13,6500.0,1720,3,2,8,0
New credit,Home improvement,19500.0,933,57.201167,10.032373,18000.0,189.1,120,18000.0,1658,3,1,14,1
New credit,Unknown,0.0,899,57.20248,8.759179,8304.0,580.0,56,29000.0,1655,2,0,10,0
New credit,Home improvement,5000.0,960,57.218166,23.746954,5080.0,120.77,60,6200.0,1696,3,0,13,1
New credit,Existing loan takeover,5500.0,899,57.223957,22.823346,5500.0,474.16,12,5500.0,1787,2,5,15,0
New credit,Existing loan takeover,25000.0,899,57.240403,10.971181,9950.0,261.48,120,25000.0,1668,3,1,13,0
New credit,Car,7000.0,1124,57.267305,6.870894,7000.0,140.36,58,7000.0,1632,3,4,15,1
New credit,Home improvement,22000.0,899,57.274273,18.840382,22000.0,450.0,55,22000.0,1655,2,0,14,0
New credit,Car,9000.0,1045,57.278609,9.890123,10000.0,302.21,36,10000.0,1686,3,1,8,1
New credit,Car,15000.0,899,57.314727,5.879598,13000.0,225.0,68,13000.0,1639,3,4,14,0
New credit,Car,7500.0,899,57.322028,32.517824,5000.0,199.14,27,5000.0,1667,2,0,16,0
New credit,Car,16500.0,991,57.349424,9.862272,16500.0,300.0,62,16500.0,1677,3,0,14,1
New credit,Car,25000.0,928,57.361704,4.807349,25000.0,498.02,56,25000.0,1648,3,3,10,1
New credit,Home improvement,15000.0,899,57.370212,32.469751,15000.0,157.59,120,15000.0,1655,2,0,10,0
